IsolateID1	IsolateID2	PTS_score	label
S8MRS2444-WB100.MID88.P1.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0438871473354232	100uL
S8MRS2446-WB100.MID92.P1.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.039119804400978	100uL
S8MRS2454-WB100.MID92.P2.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0237388724035608	100uL
S8MRS2458-WB100.MID88.P3.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0469314079422383	100uL
S8MRS2473-WB100.MID92.P4.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0516473731077471	100uL
S8MRS2489-WB100.MID92.P6.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0324543610547667	100uL
S8MRS2491-WB100.MID88.P7.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0351906158357771	100uL
S8MRS2512-WB100.MID92.P8.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0276243093922652	100uL
S8MRS2517-WB100.MID92.P9.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0456273764258555	100uL
S8MRS2524-WB100-R1.MID88.P10.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.00873362445414847	100uL
S8MRS2530-WB100.MID96.P2.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0288808664259928	100uL
S8MRS2533-WB100.MID100.P2.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0611620795107034	100uL
S8MRS2539-WB100.MID96.P4.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.00881057268722467	100uL
S8MRS2555-WB100.MID96.P6.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0231660231660232	100uL
S8MRS2568-WB100.MID96.P9.nov22	S8MRS0636-WB100.MID51.P5.nov22	0.0551724137931034	100uL
S8MRS0655-WB100.MID51.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0138248847926267	100uL
S8MRS0656-WB100-R1.MID47.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0546448087431694	100uL
S8MRS0659-WB100.MID47.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0222222222222222	100uL
S8MRS0660-WB100.MID51.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0318471337579618	100uL
S8MRS0668-WB100.MID56.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.00921658986175115	100uL
S8MRS0671-WB100.MID60.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0344086021505376	100uL
S8MRS0675-WB100-R1.MID56.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.00943396226415094	100uL
S8MRS0686-WB100.MID60.P3.nov22	S8MRS0649-WB100.MID51.P7.nov22	0	100uL
S8MRS0690-WB100-R1.MID56.P4.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0278745644599303	100uL
S8MRS0693-WB100.MID56.P5.nov22	S8MRS0649-WB100.MID51.P7.nov22	0	100uL
S8MRS0714-WB100.MID56.P6.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0387096774193548	100uL
S8MRS0735-WB100.MID60.P6.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0174672489082969	100uL
S8MRS0760-WB100.MID60.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0262008733624454	100uL
S8MRS0779-WB100.MID60.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0072202166064982	100uL
S8MRS0850-WB100.MID64.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0276243093922652	100uL
S8MRS0867-WB100-R1.MID64.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0196078431372549	100uL
S8MRS0876-WB100.MID68.P3.nov22	S8MRS0649-WB100.MID51.P7.nov22	0	100uL
S8MRS0886-WB100-R1.MID64.P4.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.032520325203252	100uL
S8MRS0893-WB100.MID64.P5.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0235294117647059	100uL
S8MRS0901-WB100.MID68.P5.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0238095238095238	100uL
S8MRS0904-WB100-R1.MID64.P6.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0398009950248756	100uL
S8MRS0910-WB100.MID64.P7.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0256410256410256	100uL
S8MRS0928-WB100.MID68.P7.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0278207109737249	100uL
S8MRS0936-WB100.MID68.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0350877192982456	100uL
S8MRS0938-WB100.MID64.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0217391304347826	100uL
S8MRS0943-WB100.MID68.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0	100uL
S8MRS0948-WB100.MID64.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0106951871657754	100uL
S8MRS0954-WB100.MID68.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0207612456747405	100uL
S8MRS0956-WB100.MID72.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0192307692307692	100uL
S8MRS0978-WB100.MID72.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0186915887850467	100uL
S8MRS0980-WB100.MID76.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0285714285714286	100uL
S8MRS0997-WB100.MID76.P3.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0353982300884956	100uL
S8MRS2144-WB100-R1.MID72.P5.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0158730158730159	100uL
S8MRS2149-WB100-R1.MID72.P7.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.025531914893617	100uL
S8MRS2155-WB100.MID72.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.00546448087431694	100uL
S8MRS2160-WB100.MID76.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0337078651685393	100uL
S8MRS2205-WB100.MID76.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0273972602739726	100uL
S8MRS2207-WB100-R1.MID80.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0579710144927536	100uL
S8MRS2217-WB100-R1.MID80.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0434782608695652	100uL
S8MRS2227-WB100-R1.MID80.P5.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0109289617486339	100uL
S8MRS2259-WB100-R1.MID80.P7.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.025	100uL
S8MRS2267-WB100-R1.MID80.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0201342281879195	100uL
S8MRS2276-WB100.MID80.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0214477211796247	100uL
S8MRS2444-WB100.MID88.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0645161290322581	100uL
S8MRS2446-WB100.MID92.P1.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0236686390532544	100uL
S8MRS2454-WB100.MID92.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0150375939849624	100uL
S8MRS2458-WB100.MID88.P3.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0248447204968944	100uL
S8MRS2473-WB100.MID92.P4.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.026615969581749	100uL
S8MRS2489-WB100.MID92.P6.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.018957345971564	100uL
S8MRS2491-WB100.MID88.P7.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0296296296296296	100uL
S8MRS2512-WB100.MID92.P8.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0343642611683849	100uL
S8MRS2517-WB100.MID92.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.021978021978022	100uL
S8MRS2524-WB100-R1.MID88.P10.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0126582278481013	100uL
S8MRS2530-WB100.MID96.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0	100uL
S8MRS2533-WB100.MID100.P2.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0546875	100uL
S8MRS2539-WB100.MID96.P4.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0128205128205128	100uL
S8MRS2555-WB100.MID96.P6.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.0106382978723404	100uL
S8MRS2568-WB100.MID96.P9.nov22	S8MRS0649-WB100.MID51.P7.nov22	0.043956043956044	100uL
S8MRS0656-WB100-R1.MID47.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0269541778975741	100uL
S8MRS0659-WB100.MID47.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0108695652173913	100uL
S8MRS0660-WB100.MID51.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0563725490196078	100uL
S8MRS0668-WB100.MID56.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.00987654320987654	100uL
S8MRS0671-WB100.MID60.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0398162327718224	100uL
S8MRS0675-WB100-R1.MID56.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.015	100uL
S8MRS0686-WB100.MID60.P3.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0355555555555556	100uL
S8MRS0690-WB100-R1.MID56.P4.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0421052631578947	100uL
S8MRS0693-WB100.MID56.P5.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0253807106598985	100uL
S8MRS0714-WB100.MID56.P6.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.00583090379008746	100uL
S8MRS0735-WB100.MID60.P6.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0287769784172662	100uL
S8MRS0760-WB100.MID60.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0431654676258993	100uL
S8MRS0779-WB100.MID60.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0387096774193548	100uL
S8MRS0850-WB100.MID64.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0327272727272727	100uL
S8MRS0867-WB100-R1.MID64.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0153061224489796	100uL
S8MRS0876-WB100.MID68.P3.nov22	S8MRS0655-WB100.MID51.P8.nov22	0	100uL
S8MRS0886-WB100-R1.MID64.P4.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0359066427289048	100uL
S8MRS0893-WB100.MID64.P5.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.036117381489842	100uL
S8MRS0901-WB100.MID68.P5.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0648854961832061	100uL
S8MRS0904-WB100-R1.MID64.P6.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0813559322033898	100uL
S8MRS0910-WB100.MID64.P7.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.042654028436019	100uL
S8MRS0928-WB100.MID68.P7.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0335329341317365	100uL
S8MRS0936-WB100.MID68.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0865384615384615	100uL
S8MRS0938-WB100.MID64.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0483870967741935	100uL
S8MRS0943-WB100.MID68.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0	100uL
S8MRS0948-WB100.MID64.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0213333333333333	100uL
S8MRS0954-WB100.MID68.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0335429769392034	100uL
S8MRS0956-WB100.MID72.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0252525252525253	100uL
S8MRS0978-WB100.MID72.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0248756218905473	100uL
S8MRS0980-WB100.MID76.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.047008547008547	100uL
S8MRS0997-WB100.MID76.P3.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0455407969639469	100uL
S8MRS2144-WB100-R1.MID72.P5.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0363636363636364	100uL
S8MRS2149-WB100-R1.MID72.P7.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0236406619385343	100uL
S8MRS2155-WB100.MID72.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0505415162454874	100uL
S8MRS2160-WB100.MID76.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0477941176470588	100uL
S8MRS2205-WB100.MID76.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0119760479041916	100uL
S8MRS2207-WB100-R1.MID80.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0151898734177215	100uL
S8MRS2217-WB100-R1.MID80.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0287081339712919	100uL
S8MRS2227-WB100-R1.MID80.P5.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0215633423180593	100uL
S8MRS2259-WB100-R1.MID80.P7.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0229885057471264	100uL
S8MRS2267-WB100-R1.MID80.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0823045267489712	100uL
S8MRS2276-WB100.MID80.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.035650623885918	100uL
S8MRS2444-WB100.MID88.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0642201834862385	100uL
S8MRS2446-WB100.MID92.P1.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0380228136882129	100uL
S8MRS2454-WB100.MID92.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.026431718061674	100uL
S8MRS2458-WB100.MID88.P3.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0417287630402385	100uL
S8MRS2473-WB100.MID92.P4.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0548387096774194	100uL
S8MRS2489-WB100.MID92.P6.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0327868852459016	100uL
S8MRS2491-WB100.MID88.P7.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0567685589519651	100uL
S8MRS2512-WB100.MID92.P8.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.058455114822547	100uL
S8MRS2517-WB100.MID92.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0497667185069984	100uL
S8MRS2524-WB100-R1.MID88.P10.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.00578034682080925	100uL
S8MRS2530-WB100.MID96.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0304568527918782	100uL
S8MRS2533-WB100.MID100.P2.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0405405405405405	100uL
S8MRS2539-WB100.MID96.P4.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.00581395348837209	100uL
S8MRS2555-WB100.MID96.P6.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0212765957446809	100uL
S8MRS2568-WB100.MID96.P9.nov22	S8MRS0655-WB100.MID51.P8.nov22	0.0507246376811594	100uL
S8MRS0659-WB100.MID47.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0341880341880342	100uL
S8MRS0660-WB100.MID51.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.031858407079646	100uL
S8MRS0668-WB100.MID56.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.025974025974026	100uL
S8MRS0671-WB100.MID60.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0497512437810945	100uL
S8MRS0675-WB100-R1.MID56.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS0686-WB100.MID60.P3.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0201005025125628	100uL
S8MRS0690-WB100-R1.MID56.P4.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0357142857142857	100uL
S8MRS0693-WB100.MID56.P5.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.027972027972028	100uL
S8MRS0714-WB100.MID56.P6.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS0735-WB100.MID60.P6.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.036144578313253	100uL
S8MRS0760-WB100.MID60.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0481927710843374	100uL
S8MRS0779-WB100.MID60.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0280373831775701	100uL
S8MRS0850-WB100.MID64.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0133779264214047	100uL
S8MRS0867-WB100-R1.MID64.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS0876-WB100.MID68.P3.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS0886-WB100-R1.MID64.P4.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0261437908496732	100uL
S8MRS0893-WB100.MID64.P5.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0104166666666667	100uL
S8MRS0901-WB100.MID68.P5.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0146520146520147	100uL
S8MRS0904-WB100-R1.MID64.P6.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0471976401179941	100uL
S8MRS0910-WB100.MID64.P7.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0233918128654971	100uL
S8MRS0928-WB100.MID68.P7.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0171232876712329	100uL
S8MRS0936-WB100.MID68.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0242424242424242	100uL
S8MRS0938-WB100.MID64.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0165289256198347	100uL
S8MRS0943-WB100.MID68.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.025	100uL
S8MRS0948-WB100.MID64.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0161290322580645	100uL
S8MRS0954-WB100.MID68.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.00884955752212389	100uL
S8MRS0956-WB100.MID72.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0413793103448276	100uL
S8MRS0978-WB100.MID72.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0132450331125828	100uL
S8MRS0980-WB100.MID76.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.00921658986175115	100uL
S8MRS0997-WB100.MID76.P3.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.036231884057971	100uL
S8MRS2144-WB100-R1.MID72.P5.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0317460317460317	100uL
S8MRS2149-WB100-R1.MID72.P7.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0348837209302326	100uL
S8MRS2155-WB100.MID72.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0132013201320132	100uL
S8MRS2160-WB100.MID76.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0204778156996587	100uL
S8MRS2205-WB100.MID76.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS2207-WB100-R1.MID80.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS2217-WB100-R1.MID80.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0119760479041916	100uL
S8MRS2227-WB100-R1.MID80.P5.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0166666666666667	100uL
S8MRS2259-WB100-R1.MID80.P7.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS2267-WB100-R1.MID80.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0425531914893617	100uL
S8MRS2276-WB100.MID80.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.032258064516129	100uL
S8MRS2444-WB100.MID88.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0216216216216216	100uL
S8MRS2446-WB100.MID92.P1.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0290909090909091	100uL
S8MRS2454-WB100.MID92.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0197044334975369	100uL
S8MRS2458-WB100.MID88.P3.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.019047619047619	100uL
S8MRS2473-WB100.MID92.P4.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0161779575328615	100uL
S8MRS2489-WB100.MID92.P6.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0167130919220056	100uL
S8MRS2491-WB100.MID88.P7.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.00966183574879227	100uL
S8MRS2512-WB100.MID92.P8.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0350877192982456	100uL
S8MRS2517-WB100.MID92.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0102040816326531	100uL
S8MRS2524-WB100-R1.MID88.P10.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS2530-WB100.MID96.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.013986013986014	100uL
S8MRS2533-WB100.MID100.P2.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.0103626943005181	100uL
S8MRS2539-WB100.MID96.P4.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0	100uL
S8MRS2555-WB100.MID96.P6.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.032	100uL
S8MRS2568-WB100.MID96.P9.nov22	S8MRS0656-WB100-R1.MID47.P9.nov22	0.026578073089701	100uL
S8MRS0660-WB100.MID51.P10.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0249110320284698	100uL
S8MRS0668-WB100.MID56.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0264900662251656	100uL
S8MRS0671-WB100.MID60.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.025062656641604	100uL
S8MRS0675-WB100-R1.MID56.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0136986301369863	100uL
S8MRS0686-WB100.MID60.P3.nov22	S8MRS0659-WB100.MID47.P10.nov22	0	100uL
S8MRS0690-WB100-R1.MID56.P4.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0180995475113122	100uL
S8MRS0693-WB100.MID56.P5.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0285714285714286	100uL
S8MRS0714-WB100.MID56.P6.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0224719101123595	100uL
S8MRS0735-WB100.MID60.P6.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0245398773006135	100uL
S8MRS0760-WB100.MID60.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0122699386503067	100uL
S8MRS0779-WB100.MID60.P9.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.018957345971564	100uL
S8MRS0850-WB100.MID64.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0202702702702703	100uL
S8MRS0867-WB100-R1.MID64.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0579710144927536	100uL
S8MRS0876-WB100.MID68.P3.nov22	S8MRS0659-WB100.MID47.P10.nov22	0	100uL
S8MRS0886-WB100-R1.MID64.P4.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.033003300330033	100uL
S8MRS0893-WB100.MID64.P5.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0105820105820106	100uL
S8MRS0901-WB100.MID68.P5.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0222222222222222	100uL
S8MRS0904-WB100-R1.MID64.P6.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0357142857142857	100uL
S8MRS0910-WB100.MID64.P7.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0119047619047619	100uL
S8MRS0928-WB100.MID68.P7.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0240963855421687	100uL
S8MRS0936-WB100.MID68.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0123456790123457	100uL
S8MRS0938-WB100.MID64.P9.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0169491525423729	100uL
S8MRS0943-WB100.MID68.P9.nov22	S8MRS0659-WB100.MID47.P10.nov22	0	100uL
S8MRS0948-WB100.MID64.P10.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0165289256198347	100uL
S8MRS0954-WB100.MID68.P10.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0179372197309417	100uL
S8MRS0956-WB100.MID72.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0140845070422535	100uL
S8MRS0978-WB100.MID72.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0135135135135135	100uL
S8MRS0980-WB100.MID76.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.00934579439252336	100uL
S8MRS0997-WB100.MID76.P3.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0512820512820513	100uL
S8MRS2144-WB100-R1.MID72.P5.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.032258064516129	100uL
S8MRS2149-WB100-R1.MID72.P7.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0236686390532544	100uL
S8MRS2155-WB100.MID72.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.00666666666666667	100uL
S8MRS2160-WB100.MID76.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.00689655172413793	100uL
S8MRS2205-WB100.MID76.P10.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.025	100uL
S8MRS2207-WB100-R1.MID80.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0283687943262411	100uL
S8MRS2217-WB100-R1.MID80.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.024390243902439	100uL
S8MRS2227-WB100-R1.MID80.P5.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0170940170940171	100uL
S8MRS2259-WB100-R1.MID80.P7.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0212765957446809	100uL
S8MRS2267-WB100-R1.MID80.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0172413793103448	100uL
S8MRS2276-WB100.MID80.P9.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0260586319218241	100uL
S8MRS2444-WB100.MID88.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.010989010989011	100uL
S8MRS2446-WB100.MID92.P1.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0220588235294118	100uL
S8MRS2454-WB100.MID92.P2.nov22	S8MRS0659-WB100.MID47.P10.nov22	0	100uL
S8MRS2458-WB100.MID88.P3.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0191846522781775	100uL
S8MRS2473-WB100.MID92.P4.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0141987829614604	100uL
S8MRS2489-WB100.MID92.P6.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0224719101123595	100uL
S8MRS2491-WB100.MID88.P7.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.0196078431372549	100uL
S8MRS2512-WB100.MID92.P8.nov22	S8MRS0659-WB100.MID47.P10.nov22	0.00888888888888889	100uL
